912,2,2024-03-18 08:14:45,2024-03-18 08:29:56,https://www.bbb.org/us/oh/cleves/profile/lawn-maintenance/perfect-cutz-landscaping-and-lawn-care-llc-0292-90019015,perfect-cutz-landscaping-and-lawn-care-llc-0292-90019015,https://www.bbb.org/us/oh/cleves/profile/lawn-maintenance/perfect-cutz-landscaping-and-lawn-care-llc-0292-90019015/details,"Perfect Cutz Landscaping and Lawn Care, LLC",Lawn Maintenance,"5281 Shore Ln, Cleves, OH 45002-9371",USA,OH,Cleves,5281 Shore Ln,45002-9371,https://www.facebook.com/Perfect-Cut-Landscaping-102627180144615/?ref=py_c,,5136014459,,,,,A+,2024-01-28,2016-02-01,8,,https://www.facebook.com/Perfect-Cut-Landscaping-102627180144615/?ref=py_c,,"[{""name"": ""Mr. David Mayer"", ""position"": ""Owner""}]","[{""name"": ""Mr. David Mayer, Owner"", ""position"": ""Principal""}, {""name"": ""Mr. David Mayer, Owner"", ""position"": ""Customer Contact""}]",
913,2,2024-03-18 08:14:47,2024-03-18 08:29:57,https://www.bbb.org/us/oh/cleves/profile/landscape-contractors/pro-active-services-inc-0292-36002336,pro-active-services-inc-0292-36002336,https://www.bbb.org/us/oh/cleves/profile/landscape-contractors/pro-active-services-inc-0292-36002336/details,"Pro Active Services, Inc.",Landscape Contractors,"8973 Harrison Pike, Cleves, OH 45002-9757",USA,OH,Cleves,8973 Harrison Pike,45002-9757,http://www.proactivelawncare.com,,5133534827,,,,,A+,2011-09-28,1982-01-01,42,,,,"[{""name"": ""Mr. Denver Petree"", ""position"": ""Owner""}]","[{""name"": ""Mr. Denver Petree, Owner"", ""position"": ""Principal""}, {""name"": ""Mr. Denver Petree, Owner"", ""position"": ""Customer Contact""}]",
914,2,2024-03-18 08:14:48,2024-03-18 08:29:59,https://www.bbb.org/us/oh/cleves/profile/foundation-contractors/jack-boiman-sons-daughters-inc-0292-11,jack-boiman-sons-daughters-inc-0292-11,https://www.bbb.org/us/oh/cleves/profile/foundation-contractors/jack-boiman-sons-daughters-inc-0292-11/details,Jack Boiman Sons & Daughters Inc.,Foundation Contractors,"9650 Cilley Rd, Cleves, OH 45002-9702",USA,OH,Cleves,9650 Cilley Rd,45002-9702,http://www.jbsd-inc.com,,5135982800,(513) 598-2802,"{""F"": ""8:00 AM - 4:30 PM"", ""M"": ""8:00 AM - 4:30 PM"", ""T"": ""8:00 AM - 4:30 PM"", ""W"": ""8:00 AM - 4:30 PM"", ""Sa"": ""Closed"", ""Su"": ""Closed"", ""Th"": ""8:00 AM - 4:30 PM""}",5/5,2,A+,1992-08-12,1990-01-01,34,,,,"[{""name"": ""Mr. John M. Boiman"", ""position"": ""President""}, {""name"": ""Mrs. Kathleen M Boiman"", ""position"": ""Secretary""}]","[{""name"": ""Mr. John M. Boiman, President"", ""position"": ""Principal""}, {""name"": ""Mrs. Kathleen M Boiman, Secretary"", ""position"": ""Customer Contact""}]",
915,2,2024-03-18 08:14:49,2024-03-18 08:30:05,https://www.bbb.org/us/oh/cleves/profile/excavating-contractors/meansco-ii-trucking-and-excavating-llc-0292-90033124,meansco-ii-trucking-and-excavating-llc-0292-90033124,https://www.bbb.org/us/oh/cleves/profile/excavating-contractors/meansco-ii-trucking-and-excavating-llc-0292-90033124/details,"Meansco II Trucking and Excavating, LLC.",Excavating Contractors,"240 College St, Cleves, OH 45002-1335",USA,OH,Cleves,240 College St,45002-1335,http://www.MeansCo2.com,,5138887637,,,1/5,1,A+,2020-12-14,2020-05-01,3,,https://www.facebook.com/meansco2trucking,,"[{""name"": ""Mr. Chad Means"", ""position"": ""General Manager""}, {""name"": ""Ms. Lisa Kendall"", ""position"": ""Owner""}]","[{""name"": ""Ms. Lisa Kendall, Owner"", ""position"": ""Principal""}, {""name"": ""Mr. Chad Means, General Manager"", ""position"": ""Customer Contact""}]",
916,2,2024-03-18 08:14:50,2024-03-18 08:30:07,https://www.bbb.org/us/oh/cleveland/profile/window-installation/b-k-glass-co-0312-5002644,b-k-glass-co-0312-5002644,https://www.bbb.org/us/oh/cleveland/profile/window-installation/b-k-glass-co-0312-5002644/details,B-K Glass Co.,Window Installation,"26052 Center Ridge Rd, Cleveland, OH 44145-4012",USA,OH,Cleveland,26052 Center Ridge Rd,44145-4012,https://www.bkwindowdoor.com/,https://m.bbb.org/prod/ProfileImages/2022/b5acc3e6-2252-469e-be7f-f8ee59ff6415.jpg?tx=w_150,4406145300,(440) 614-5303,"{""F"": ""8:00 AM - 4:30 AM"", ""M"": ""8:00 AM - 4:30 AM"", ""T"": ""8:00 AM - 4:30 AM"", ""W"": ""8:00 AM - 4:30 AM"", ""Sa"": ""Closed"", ""Su"": ""Closed"", ""Th"": ""8:00 AM - 4:30 AM""}",,,A+,1993-07-23,1991-05-01,32,,,,"[{""name"": ""Mr. Joe Kundmueller"", ""position"": ""Vice President""}, {""name"": ""Mr. Bob Kundmueller"", ""position"": ""Owner""}]","[{""name"": ""Mr. Joe Kundmueller, Vice President"", ""position"": ""Principal""}, {""name"": ""Mr. Bob Kundmueller, Owner"", ""position"": ""Customer Contact""}]",
917,2,2024-03-18 08:14:51,2024-03-18 08:30:09,https://www.bbb.org/us/oh/cleveland/profile/window-and-door-sales/advance-glass-sales-services-llc-0312-16005349,advance-glass-sales-services-llc-0312-16005349,https://www.bbb.org/us/oh/cleveland/profile/window-and-door-sales/advance-glass-sales-services-llc-0312-16005349/details,Advance Glass Sales & Services LLC,Window and Door Sales,"Cleveland, OH 44107-3629",USA,OH,OH 44107-3629,Cleveland,44107-3629,https://advanceglass-llc.com/,https://m.bbb.org/prod/ProfileImages/2023/f874e3a2-64ac-4daa-864f-67d3ed177e6c.png?tx=w_150,2168493375,,"{""F"": ""9:00 AM - 8:00 PM"", ""M"": ""9:00 AM - 8:00 PM"", ""T"": ""9:00 AM - 8:00 PM"", ""W"": ""9:00 AM - 8:00 PM"", ""Sa"": ""9:00 AM - 7:00 PM"", ""Su"": ""9:00 AM - 6:00 PM"", ""Th"": ""9:00 AM - 8:00 PM""}",5/5,1,A+,2023-11-15,1968-01-01,56,,,,"[{""name"": ""Mr. Bill Eppich"", ""position"": ""Project Manager / Owner""}]","[{""name"": ""Mr. Bill Eppich, Project Manager / Owner"", ""position"": ""Principal""}, {""name"": ""Mr. Bill Eppich, Project Manager / Owner"", ""position"": ""Customer Contact""}]",
918,2,2024-03-18 08:14:53,2024-03-18 08:30:10,https://www.bbb.org/us/oh/cleveland/profile/warranty-plans/5devices-0312-92054774,5devices-0312-92054774,https://www.bbb.org/us/oh/cleveland/profile/warranty-plans/5devices-0312-92054774/details,5devices,Warranty Plans,"3634 Euclid Ave Ste 5, Cleveland, OH 44115-2534",USA,OH,Cleveland,3634 Euclid Ave Ste 5,44115-2534,https://5devices.com/,https://m.bbb.org/prod/ProfileImages/2022/f62b0d30-4c1f-44f7-b30f-051a98014136.png?tx=w_150,8442693483,,,5/5,1,A+,2022-03-29,2021-01-13,3,,https://www.facebook.com/5devices,https://twitter.com/5devices,"[{""name"": ""Mr. David E. Lord"", ""position"": ""Founder""}, {""name"": ""Joe Valenti"", ""position"": ""Director of Operations""}]","[{""name"": ""Mr. David E. Lord, Founder"", ""position"": ""Principal""}, {""name"": ""Joe Valenti, Director of Operations"", ""position"": ""Customer Contact""}]",
919,2,2024-03-18 08:14:54,2024-03-18 08:30:14,https://www.bbb.org/us/oh/cleveland/profile/vending-machines/comfam-management-corporation-0312-20001987,comfam-management-corporation-0312-20001987,https://www.bbb.org/us/oh/cleveland/profile/vending-machines/comfam-management-corporation-0312-20001987/details,Comfam Management Corporation,Vending Machines,"3950 Carnegie Ave, Cleveland, OH 44115-2720",USA,OH,Cleveland,3950 Carnegie Ave,44115-2720,,,2163615800,(216) 361-5805,,,,A+,1999-02-09,1991-01-01,33,,,,"[{""name"": ""Mr. James C. Comella"", ""position"": ""President""}]","[{""name"": ""Mr. James C. Comella, President"", ""position"": ""Principal""}, {""name"": ""Mr. James C. Comella, President"", ""position"": ""Customer Contact""}]",
920,2,2024-03-18 08:14:56,2024-03-18 08:30:16,https://www.bbb.org/us/oh/cleveland/profile/truck-repair/hans-truck-trailer-repair-inc-0312-3497,hans-truck-trailer-repair-inc-0312-3497,https://www.bbb.org/us/oh/cleveland/profile/truck-repair/hans-truck-trailer-repair-inc-0312-3497/details,Hans' Truck & Trailer Repair Inc.,Truck Repair,"14520 Broadway Ave, Cleveland, OH 44125-1960",USA,OH,Cleveland,14520 Broadway Ave,44125-1960,http://www.hansfreightliner.com,,2165810046,(216) 581-8610,,,,A+,1974-08-01,1971-01-01,53,,,,"[{""name"": ""Mrs. Ilse Dabernig"", ""position"": ""Vice President""}, {""name"": ""Mr. Hans Dabernig"", ""position"": ""President""}]","[{""name"": ""Mr. Hans Dabernig, President"", ""position"": ""Principal""}, {""name"": ""Mr. Hans Dabernig, President"", ""position"": ""Customer Contact""}]",
921,2,2024-03-18 08:14:57,2024-03-18 08:30:18,https://www.bbb.org/us/oh/cleveland/profile/tree-service/woodland-tree-service-inc-0312-16006387,woodland-tree-service-inc-0312-16006387,https://www.bbb.org/us/oh/cleveland/profile/tree-service/woodland-tree-service-inc-0312-16006387/details,"Woodland Tree Service, Inc.",Tree Service,"1715 Warrensville Center Rd, Cleveland, OH 44121-2634",USA,OH,Cleveland,1715 Warrensville Center Rd,44121-2634,https://www.woodlandtreeserviceco.com,,2162971593,(216) 291-2521,,1/5,1,A+,2015-02-12,2004-01-01,20,,,,"[{""name"": ""Mr. Mark Zivkovich"", ""position"": ""Manager""}, {""name"": ""Mr. Jason Zivkovich"", ""position"": ""President""}]","[{""name"": ""Mr. Jason Zivkovich, President"", ""position"": ""Principal""}, {""name"": ""Mr. Mark Zivkovich, Manager"", ""position"": ""Customer Contact""}]",
922,2,2024-03-18 08:14:58,2024-03-18 08:30:20,https://www.bbb.org/us/oh/cleveland/profile/transmission/transmissions-by-bruce-inc-0312-47001734,transmissions-by-bruce-inc-0312-47001734,https://www.bbb.org/us/oh/cleveland/profile/transmission/transmissions-by-bruce-inc-0312-47001734/details,"Transmissions by Bruce, Inc.",Transmission,"3911 Brookpark Rd, Cleveland, OH 44134-1129",USA,OH,Cleveland,3911 Brookpark Rd,44134-1129,http://www.transmissionsbybruce.com,https://m.bbb.org/prod/ProfileImages/2023/88d03d43-916b-4f5b-9b23-5e897a800d3b.png?tx=w_150,2167414040,,"{""F"": ""8:00 AM - 8:00 PM"", ""M"": ""8:00 AM - 8:00 PM"", ""T"": ""8:00 AM - 8:00 PM"", ""W"": ""8:00 AM - 8:00 PM"", ""Sa"": ""8:00 AM - 8:00 PM"", ""Su"": ""Closed"", ""Th"": ""8:00 AM - 8:00 PM""}",3.67/5,3,A+,2013-05-02,1961-02-05,63,,https://www.facebook.com/Transmissions-By-Bruce-1092811200742013/,,"[{""name"": ""Mr. John Kay"", ""position"": ""Owner/Manager""}]","[{""name"": ""Mr. John Kay, Owner/Manager"", ""position"": ""Principal""}, {""name"": ""Mr. John Kay, Owner/Manager"", ""position"": ""Customer Contact""}]",
923,2,2024-03-18 08:14:59,2024-03-18 08:30:23,https://www.bbb.org/us/oh/cleveland/profile/training-program/rhc-training-solutions-llc-0312-92046137,rhc-training-solutions-llc-0312-92046137,https://www.bbb.org/us/oh/cleveland/profile/training-program/rhc-training-solutions-llc-0312-92046137/details,"RHC Training Solutions, LLC",Training Program,"4562 Warrensville Center Rd Unit A, Cleveland, OH 44128-4134",USA,OH,Cleveland,4562 Warrensville Center Rd Unit A,44128-4134,https://www.rhctrainingsolutions.com/,https://m.bbb.org/prod/ProfileImages/95af2a98-667f-47e5-a136-e8acf149bae5.png?tx=w_150,2169055108,,,5/5,2,A+,2019-07-20,2007-05-25,16,,,https://twitter.com/rhctraining,"[{""name"": ""Mrs. Denise Vaughn"", ""position"": ""Agency Administrator""}]","[{""name"": ""Mrs. Denise Vaughn, Agency Administrator"", ""position"": ""Principal""}, {""name"": ""Mrs. Denise Vaughn, Agency Administrator"", ""position"": ""Customer Contact""}]",
924,2,2024-03-18 08:15:00,2024-03-18 08:30:23,https://www.bbb.org/us/oh/cleveland/profile/training-program/loving-hands-to-your-heart-healthcare-services-llc-0312-92051134,loving-hands-to-your-heart-healthcare-services-llc-0312-92051134,https://www.bbb.org/us/oh/cleveland/profile/training-program/loving-hands-to-your-heart-healthcare-services-llc-0312-92051134/details,"Loving Hands To Your Heart Healthcare Services, LLC",Training Program,"6151 Wilson Mills Rd Ste 311, Cleveland, OH 44143-2128",USA,OH,Cleveland,6151 Wilson Mills Rd Ste 311,44143-2128,https://lovinghandsacademy.com,https://m.bbb.org/prod/ProfileImages/2023/d0ee3fa5-96b3-4a83-a70e-6c60b3bef1ed.jpg?tx=w_150,4405278063,,,5/5,3,A+,2023-02-10,2014-01-28,10,,https://www.facebook.com/ourhandstoyourhearthomehealthcare/,,"[{""name"": ""Ms. Omea Satterwhite-Grills"", ""position"": ""Owner""}]","[{""name"": ""Ms. Omea Satterwhite-Grills, Owner"", ""position"": ""Principal""}, {""name"": ""Ms. Omea Satterwhite-Grills, Owner"", ""position"": ""Customer Contact""}]",
925,2,2024-03-18 08:15:01,2024-03-18 08:30:26,https://www.bbb.org/us/oh/cleveland/profile/therapeutic-massage/body-oasis-massage-therapy-llc-0312-92055761,body-oasis-massage-therapy-llc-0312-92055761,https://www.bbb.org/us/oh/cleveland/profile/therapeutic-massage/body-oasis-massage-therapy-llc-0312-92055761/details,Body Oasis Massage Therapy LLC,Therapeutic Massage,"33425 Aurora Rd Ste 29, Cleveland, OH 44139-3703",USA,OH,Cleveland,33425 Aurora Rd Ste 29,44139-3703,https://bodyoasislmt.glossgenius.com/,https://m.bbb.org/prod/ProfileImages/2022/91a188c1-9470-43ae-a40f-7e1e89457638.jpg?tx=w_150,4406613784,,"{""F"": ""10:00 AM - 6:00 PM"", ""M"": ""Closed"", ""T"": ""10:00 AM - 6:00 PM"", ""W"": ""10:00 AM - 6:00 PM"", ""Sa"": ""10:00 AM - 6:00 PM"", ""Su"": ""Closed"", ""Th"": ""10:00 AM - 6:00 PM""}",,,A ,2022-12-16,2022-05-01,1,https://www.instagram.com/body_oasislmt/,https://www.facebook.com/bodyoasislmt,,"[{""name"": ""Krysten Barnett"", ""position"": ""Owner""}]","[{""name"": ""Krysten Barnett, Owner"", ""position"": ""Principal""}, {""name"": ""Krysten Barnett, Owner"", ""position"": ""Customer Contact""}]",
926,2,2024-03-18 08:15:02,2024-03-18 08:30:28,https://www.bbb.org/us/oh/cleveland/profile/tent-rentals/dependable-tents-0312-92021750,dependable-tents-0312-92021750,https://www.bbb.org/us/oh/cleveland/profile/tent-rentals/dependable-tents-0312-92021750/details,Dependable Tents,Tent Rentals,"1400 Brookpark Rd, Cleveland, OH 44109-5832",USA,OH,Cleveland,1400 Brookpark Rd,44109-5832,http://dependabletents.com,https://m.bbb.org/prod/ProfileImages/1a3c7a0c-deeb-406d-bf39-2f0a09a9d97f.png?tx=w_150,2163187023,,,,,A+,2017-08-07,2014-03-01,10,https://www.instagram.com/dependabletents_cle/,https://www.facebook.com/dependabletents/,https://twitter.com/dependabletents,"[{""name"": ""Mr. Justin Dunn"", ""position"": ""Owner""}]","[{""name"": ""Mr. Justin Dunn, Owner "", ""position"": ""Principal""}, {""name"": ""Mr. Justin Dunn, Owner "", ""position"": ""Customer Contact""}]",
927,2,2024-03-18 08:15:03,2024-03-18 08:30:39,https://www.bbb.org/us/oh/cleveland/profile/tax-return-preparation/800-tax-refund-inc-0312-39000553,800-tax-refund-inc-0312-39000553,https://www.bbb.org/us/oh/cleveland/profile/tax-return-preparation/800-tax-refund-inc-0312-39000553/details,"800 Tax Refund, Inc.",Tax Return Preparation,"6507 Saint Clair Ave, Cleveland, OH 44103-1635",USA,OH,Cleveland,6507 Saint Clair Ave,44103-1635,https://www.800taxrefund.com,https://m.bbb.org/prod/ProfileImages/afeb3432-1d98-478f-9df9-7c1a1b676dfe.jpeg?tx=w_150,2163610303,(216) 361-9195,"{""F"": ""10:00 AM - 6:00 PM"", ""M"": ""10:00 AM - 6:00 PM"", ""T"": ""10:00 AM - 6:00 PM"", ""W"": ""10:00 AM - 6:00 PM"", ""Sa"": ""10:00 AM - 2:00 PM"", ""Su"": ""Closed"", ""Th"": ""10:00 AM - 6:00 PM""}",,,A+,2010-01-26,1979-01-01,45,,,,"[{""name"": ""Mr. Anton M. LaVrisha"", ""position"": ""Secretary/Treasurer""}, {""name"": ""Mr. Greg Stefaniuk"", ""position"": ""Office Manager""}, {""name"": ""Mr. Joel T. Dimengo"", ""position"": ""President""}]","[{""name"": ""Mr. Anton M. LaVrisha, Secretary/Treasurer"", ""position"": ""Principal""}, {""name"": ""Mr. Greg Stefaniuk, Office Manager"", ""position"": ""Customer Contact""}]",
928,2,2024-03-18 08:15:04,2024-03-18 08:30:40,https://www.bbb.org/us/oh/cleveland/profile/steel-fabrication/associated-steel-co-inc-0312-7653,associated-steel-co-inc-0312-7653,https://www.bbb.org/us/oh/cleveland/profile/steel-fabrication/associated-steel-co-inc-0312-7653/details,"Associated Steel Co., Inc.",Steel Fabrication,"18200 Miles Ave., Cleveland, OH 44128-3439",USA,OH,Cleveland,18200 Miles Ave.,44128-3439,http://www.associatedsteel.com,https://m.bbb.org/prod/ProfileImages/2022/1d057f52-b9a7-4e65-96db-3f8fb2ae4491.jpg?tx=w_150,2164758000,(216) 475-6067,"{""F"": ""8:00 AM - 5:00 PM"", ""M"": ""8:00 AM - 5:00 PM"", ""T"": ""8:00 AM - 5:00 PM"", ""W"": ""8:00 AM - 5:00 PM"", ""Sa"": ""Closed"", ""Su"": ""Closed"", ""Th"": ""8:00 AM - 5:00 PM""}",,,A+,2010-05-04,1938-06-01,85,,,,"[{""name"": ""Mr. Jeff Cohen"", ""position"": ""President""}, {""name"": ""Mr. Marc Cohen"", ""position"": ""Executive Vice President""}]","[{""name"": ""Mr. Jeff Cohen, President"", ""position"": ""Principal""}, {""name"": ""Mr. Jeff Cohen, President"", ""position"": ""Customer Contact""}]",
929,2,2024-03-18 08:15:05,2024-03-18 08:30:42,https://www.bbb.org/us/oh/cleveland/profile/siding-contractors/the-siding-and-insulation-company-0312-421,the-siding-and-insulation-company-0312-421,https://www.bbb.org/us/oh/cleveland/profile/siding-contractors/the-siding-and-insulation-company-0312-421/details,The Siding and Insulation Company,Siding Contractors,"3180 W 43rd St, Cleveland, OH 44109-1060",USA,OH,Cleveland,3180 W 43rd St,44109-1060,http://www.sidingandinsul.com,https://m.bbb.org/prod/ProfileImages/2022/53ee72ff-9395-4f12-a193-20d41853a9eb.jpg?tx=w_150,2162815656,(216) 281-0137,,5/5,1,A+,1982-07-01,1981-01-01,43,,,,"[{""name"": ""Mr. Daniel V. Hoag"", ""position"": ""President""}]","[{""name"": ""Mr. Daniel V. Hoag, President"", ""position"": ""Principal""}, {""name"": ""Mr. Daniel V. Hoag, President"", ""position"": ""Customer Contact""}]",
930,2,2024-03-18 08:15:06,2024-03-18 08:30:46,https://www.bbb.org/us/oh/cleveland/profile/security-system-monitors/gillmore-security-systems-inc-0312-3281,gillmore-security-systems-inc-0312-3281,https://www.bbb.org/us/oh/cleveland/profile/security-system-monitors/gillmore-security-systems-inc-0312-3281/details,Gillmore Security Systems Inc.,Security System Monitors,"26165 Broadway Ave, Cleveland, OH 44146-6512",USA,OH,Cleveland,26165 Broadway Ave,44146-6512,http://www.gillmoresecurity.com,https://m.bbb.org/prod/ProfileImages/fb867c20-9f94-4240-9d67-674b2df6f67f.png?tx=w_150,4402321000,(440) 232-3040,,,,A+,1987-11-04,1971-01-01,53,,,https://twitter.com/gillmoresec,"[{""name"": ""Mr. Alan H. Gillmore III"", ""position"": ""CEO""}, {""name"": ""Mr. Mark James"", ""position"": ""Controller""}, {""name"": ""Mr. Alan H. Gillmore IV"", ""position"": ""President""}]","[{""name"": ""Mr. Alan H. Gillmore III, CEO"", ""position"": ""Principal""}]",
931,2,2024-03-18 08:15:08,2024-03-18 08:30:49,https://www.bbb.org/us/oh/cleveland/profile/safety-equipment/self-shield-usa-llc-0312-92051009,self-shield-usa-llc-0312-92051009,https://www.bbb.org/us/oh/cleveland/profile/safety-equipment/self-shield-usa-llc-0312-92051009/details,"Self Shield USA, LLC",Safety Equipment,"2490 Lee Blvd Ste 232, Cleveland, OH 44118-1268",USA,OH,Cleveland,2490 Lee Blvd Ste 232,44118-1268,https://selfshieldus.com/,https://m.bbb.org/prod/ProfileImages/2023/dd80289c-bc72-47bd-ad0d-37f8ff8db732.png?tx=w_150,8887787220,,,,,A+,2020-08-20,2019-05-29,4,,https://www.facebook.com/SelfShield/,https://twitter.com/selfshieldusa,"[{""name"": ""Ms. Mariko Lewis"", ""position"": ""Owner""}]","[{""name"": ""Ms. Mariko Lewis, Owner"", ""position"": ""Principal""}, {""name"": ""Ms. Mariko Lewis, Owner"", ""position"": ""Customer Contact""}]",
932,2,2024-03-18 08:15:09,2024-03-18 08:30:50,https://www.bbb.org/us/oh/cleveland/profile/roofing-contractors/robinhood-roofing-and-restoration-llc-0312-92046240,robinhood-roofing-and-restoration-llc-0312-92046240,https://www.bbb.org/us/oh/cleveland/profile/roofing-contractors/robinhood-roofing-and-restoration-llc-0312-92046240/details,Robinhood Roofing and Restoration LLC,Roofing Contractors,"6234 Pearl Rd, Cleveland, OH 44130-3045",USA,OH,Cleveland,6234 Pearl Rd,44130-3045,https://www.robinhood-roofing.com,https://m.bbb.org/prod/ProfileImages/41197a3a-0b01-4f9d-8c64-7dda84008156.png?tx=w_150,4402636281,,,4.5/5,6,A+,2019-10-14,2019-04-09,4,,https://www.facebook.com/robinhood.roofing/,,"[{""name"": ""Mr. Robert C Vaughn"", ""position"": ""Owner""}]","[{""name"": ""Mr. Robert C Vaughn, Owner"", ""position"": ""Principal""}, {""name"": ""Mr. Robert C Vaughn, Owner"", ""position"": ""Customer Contact""}]",
933,2,2024-03-18 08:15:10,2024-03-18 08:30:51,https://www.bbb.org/us/oh/cleveland/profile/roofing-contractors/barnes-roofing-inc-0312-862,barnes-roofing-inc-0312-862,https://www.bbb.org/us/oh/cleveland/profile/roofing-contractors/barnes-roofing-inc-0312-862/details,Barnes Roofing Inc.,Roofing Contractors,"903 Broadway Ave, Cleveland, OH 44146-4518",USA,OH,Cleveland,903 Broadway Ave,44146-4518,https://barnesroofing.com/,https://m.bbb.org/prod/ProfileImages/cf2f3231-b948-4edf-9284-11a71dfb8b81.gif?tx=w_150,4404391210,(440) 439-1220,,5/5,1,A+,1996-05-29,1978-01-01,46,,,,"[{""name"": ""Allen Grishaber"", ""position"": ""Owner""}, {""name"": ""Mrs. Nickole Grishaber"", ""position"": ""Office Manager""}]","[{""name"": ""Allen Grishaber, Owner"", ""position"": ""Principal""}, {""name"": ""Allen Grishaber, Owner"", ""position"": ""Customer Contact""}]",
934,2,2024-03-18 08:15:11,2024-03-18 08:30:52,https://www.bbb.org/us/oh/cleveland/profile/roofing-contractors/absolute-exteriors-inc-0312-25885,absolute-exteriors-inc-0312-25885,https://www.bbb.org/us/oh/cleveland/profile/roofing-contractors/absolute-exteriors-inc-0312-25885/details,"Absolute Exteriors, Inc.",Roofing Contractors,"12301 Sprecher Ave, Cleveland, OH 44135-5123",USA,OH,Cleveland,12301 Sprecher Ave,44135-5123,https://absoluteroofing.com,https://m.bbb.org/prod/ProfileImages/2023/73deb0e1-8446-4f19-a2a8-aa023377bb6f.png?tx=w_150,2168981563,(216) 898-1853,"{""F"": ""8:00 AM - 5:00 PM"", ""M"": ""8:00 AM - 5:00 PM"", ""T"": ""8:00 AM - 5:00 PM"", ""W"": ""8:00 AM - 5:00 PM"", ""Sa"": ""Closed"", ""Su"": ""Closed"", ""Th"": ""8:00 AM - 5:00 PM""}",3.5/5,8,A+,2001-02-27,1988-01-01,36,,https://www.facebook.com/AbsoluteRoofingInc,,"[{""name"": ""Mr. Chris Kamis"", ""position"": ""President""}, {""name"": ""Mr. Michael T. Kamis"", ""position"": ""Vice President""}]","[{""name"": ""Mr. Chris Kamis, President"", ""position"": ""Principal""}, {""name"": ""Mr. Chris Kamis, President"", ""position"": ""Customer Contact""}]",
935,2,2024-03-18 08:15:14,2024-03-18 08:30:54,https://www.bbb.org/us/oh/cleveland/profile/retirement-planning-services/oswald-companies-0312-11002548,oswald-companies-0312-11002548,https://www.bbb.org/us/oh/cleveland/profile/retirement-planning-services/oswald-companies-0312-11002548/details,Oswald Companies,Retirement Planning Services,"1100 Superior Avenue East Suite 1500, Cleveland, OH 44114-2544",USA,OH,Cleveland,1100 Superior Avenue East Suite 1500,44114-2544,http://www.oswaldcompanies.com,https://m.bbb.org/prod/ProfileImages/f3735979-7b45-40bb-9478-a1eb87831366.png?tx=w_150,2163678787,(216) 367-4815,,,,A+,2010-03-29,1998-07-16,25,https://www.instagram.com/oswaldcompanies/,https://www.facebook.com/OswaldCompanies/,https://twitter.com/OswaldCompanies,"[{""name"": ""Mr. Dave Kulchar"", ""position"": ""ext. 8752""}, {""name"": ""Mr. Robert J. Klonk"", ""position"": ""Chairman and CEO""}]","[{""name"": ""Mr. Robert J. Klonk, Chairman and CEO"", ""position"": ""Principal""}, {""name"": ""Mr. Dave Kulchar, Retirement Plans, ext. 8752"", ""position"": ""Customer Contact""}]",
936,2,2024-03-18 08:15:15,2024-03-18 08:30:59,https://www.bbb.org/us/oh/cleveland/profile/restaurants/maries-restaurant-0312-92022170,maries-restaurant-0312-92022170,https://www.bbb.org/us/oh/cleveland/profile/restaurants/maries-restaurant-0312-92022170/details,Marie's Restaurant,Restaurants,"4502 Saint Clair Ave, Cleveland, OH 44103-1204",USA,OH,Cleveland,4502 Saint Clair Ave,44103-1204,https://www.mariesrestaurant.net,https://m.bbb.org/prod/ProfileImages/2022/2af954de-d27d-46ca-9ad1-fc894c12405f.jpg?tx=w_150,2163611816,,"{""F"": ""11:00 AM - 8:30 PM"", ""M"": ""11:00 AM - 8:30 PM"", ""T"": ""11:00 AM - 8:30 PM"", ""W"": ""11:00 AM - 8:30 PM"", ""Sa"": ""11:00 AM - 8:30 PM"", ""Su"": ""Closed"", ""Th"": ""11:00 AM - 8:30 PM""}",,,A+,2017-09-13,1979-10-19,44,,,,"[{""name"": ""Ms. Mila Sabljic"", ""position"": ""President""}]","[{""name"": ""Ms. Mila Sabljic, President"", ""position"": ""Principal""}, {""name"": ""Ms. Mila Sabljic, President"", ""position"": ""Customer Contact""}]",
937,2,2024-03-18 08:15:16,2024-03-18 08:31:00,https://www.bbb.org/us/mi/cheboygan/profile/chamber-of-commerce/cheboygan-area-chamber-of-commerce-0372-14001680,cheboygan-area-chamber-of-commerce-0372-14001680,https://www.bbb.org/us/mi/cheboygan/profile/chamber-of-commerce/cheboygan-area-chamber-of-commerce-0372-14001680/details,Cheboygan Area Chamber of Commerce,Chamber of Commerce,"124 N Main St, Cheboygan, MI 49721-1638",USA,MI,Cheboygan,124 N Main St,49721-1638,http://www.cheboygan.com,https://m.bbb.org/prod/ProfileImages/2022/5559c14a-e143-431e-9048-079f9e43bd70.png?tx=w_150,8009683302,,,,,A+,1993-04-20,1943-01-01,81,,,,,"[{""name"": ""Carole Yeck, Executive Director"", ""position"": ""Principal""}, {""name"": ""Carole Yeck, Executive Director"", ""position"": ""Customer Contact""}]",
